feature,model_importance,permutation_importance,permutation_std
sched_moneyline_prev_diff,0.0020076868,-0.0005481492057641368,0.0027232921041829452
inj_qb_doubtful_delta_diff,0.010144441,-0.0005682488409415986,0.00032368693976584436
roster_sleeper_id_rolling3_diff,0.013228405,-0.000653579137824023,0.0003334145068821042
downs_4thmd_diff,0.0023958033,-0.0006865888074404803,0.0006119924300990605
downs_rec1stpct_diff,0.0024576164,-0.0007021509044138119,0.001102077130694042
sched_implied_prob_pct_change_diff,0.002921111,-0.0007363473147706578,0.002568340192394898
roster_draft_number_diff,0.005187923,-0.0007720784065889496,0.0002587583044543472
sched_prev_is_home_prev_diff,0.0018200733,-0.000773711793244769,0.00043623584293180464
inj_practice_limited_prev_diff,0.0023203348,-0.0007748906044554582,0.0006176485420385324
sched_is_away_rolling3_diff,0.0019192584,-0.0007841947311906017,0.0003377648099216694
inj_qb_questionable_delta_diff,0.0059420555,-0.0008329609622888867,0.00211695184762936
inj_qb_questionable_prev_diff,0.006796778,-0.0008391088305966133,0.00050476426967476
inj_practice_limited_pct_change_diff,0.0026269853,-0.0008482777987982359,0.002408878453943169
roster_height_diff,0.00541577,-0.0008521720101953845,0.00014350021141110397
inj_doubtful_diff,0.0009767163,-0.0009002510680128806,0.0005903263470784834
snaps_defense_snaps_rolling3_diff,0.0029706585,-0.0009128025433242426,0.0006014091028547342
snaps_offense_pct_diff,0.0056361286,-0.0009188337207177933,0.0018091155144467949
