season,week,game_id,home_team_x,away_team_x,home_win_prob,pred_home_margin,prediction_source,prediction_made_at,home_team_actual,away_team_actual,home_score,away_score,home_margin,actual_home_win,predicted_home_win,prob_error_sq,margin_error,abs_margin_error,sq_margin_error,log_loss_component,misclassified,home_team_y,away_team_y,weather_wind_mph,weather_temp_f,weather_temp_kickoff_f,wind,temp,inj_qb_questionable_home,inj_qb_questionable_away,inj_qb_doubtful_home,inj_qb_doubtful_away,inj_qb_out_home,inj_qb_out_away,inj_qb_reserve_home,inj_qb_reserve_away,inj_practice_limited_home,inj_practice_limited_away,inj_practice_limited_rolling3_home,inj_practice_limited_rolling3_away,inj_qb_questionable_rolling3_home,inj_qb_questionable_rolling3_away,inj_qb_doubtful_rolling3_home,inj_qb_doubtful_rolling3_away,inj_qb_reserve_rolling3_home,inj_qb_reserve_rolling3_away,home_rest,away_rest,sched_rest_days_home,sched_rest_days_away,sched_back_to_back_travel_home,sched_back_to_back_travel_away,roof_is_dome,home_indoor,away_indoor,away_travel_distance_km,away_travel_distance_miles,home_travel_distance_km,timezone_diff_hours,timezone_diff_hours_abs,away_travel_east,away_travel_west,travel_km_short_rest,travel_km_back_to_back,travel_km_per_rest_day,timezone_diff_short_rest,weather_wind_mph_wx,weather_temp_f_wx,weather_temp_kickoff_f_wx,wind_mph,temp_f,qb_uncertain,qb_uncertainty_score,short_rest,back_to_back_travel,indoor_game,outdoor_game,log_loss_per_game,weather_temp_deviation,wind_temp_interaction,weather_temp_delta,wind_mph_delta,qb_uncertainty_recent,qb_uncertainty_trend,rest_diff,rest_days_diff,travel_timezone_product,travel_short_rest_flag,travel_rest_pressure,model_confidence_abs,model_uncertainty,model_logit_abs,pred_margin_abs,pred_margin_confidence,model_margin_disagreement,high_error,stable_label,volatility_prob,volatility_label,volatility_threshold
2020,15,2020_15_PIT_CIN,CIN,PIT,0.7275,2.980904841423035,w15_predictions_history_2020.csv,2026-09-19 18:14:17.483291+00:00,CIN,PIT,27.0,17.0,10.0,1.0,1,0.0742562499999999,-7.019095158576965,7.019095158576965,49.26769684515859,-0.3181412799364894,False,CIN,PIT,10.0,35.0,,10.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,0.0,1.0,0,0,0,412.86006782260256,256.5392732029984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,35.0,1.0,3.666666666666667,0.0,1.0,0.0,1.0,0.31814127993648944,25.0,250.0,0.0,0.0,1.0,-1.666666666666667,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,2.980904841423035,0.209761421456542,0.017738578543458033,0,1,0.027576461478900506,0,0.316745
2020,16,2020_16_CAR_WAS,WAS,CAR,0.2725,-2.026341760158539,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,WAS,CAR,13.0,20.0,-7.0,0.0,0,0.07425625,4.973658239841461,4.973658239841461,24.73727628674286,-0.3181412799364894,False,WAS,CAR,10.0,39.0,,6.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.3333333333333335,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0,0.0,1.0,0,0,0,541.0675366767558,336.2036763323724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,39.0,1.0,7.666666666666667,0.0,1.0,0.0,1.0,0.31814127993648944,21.0,210.0,0.0,4.0,1.0,-5.666666666666667,-1.0,-1.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,2.026341760158539,0.14373637118864727,0.08376362881135271,0,1,0.01906275296519199,0,0.316745
2020,16,2020_16_BUF_NE,NE,BUF,0.2725,-8.449707651138306,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,NE,BUF,9.0,38.0,-29.0,0.0,0,0.07425625,20.550292348861696,20.550292348861696,422.3145156236836,-0.3181412799364894,False,NE,BUF,14.0,33.0,,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,16.0,1.6666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,9.0,0.0,1.0,0,0,0,621.8117441942087,386.37578530169964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,33.0,1.0,18.0,0.0,1.0,0.0,1.0,0.31814127993648944,27.0,378.0,0.0,10.0,0.0,-18.0,-1.0,-1.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,8.449707651138306,0.5395712379718255,0.3120712379718255,1,0,0.9846153846153847,1,0.316745
2020,16,2020_16_CHI_JAX,JAX,CHI,0.2725,-7.2717669963836675,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,JAX,CHI,17.0,41.0,-24.0,0.0,0,0.07425625,16.72823300361633,16.72823300361633,279.83377942327866,-0.3181412799364894,False,JAX,CHI,9.0,56.0,,5.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.6666666666666665,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,1390.0115482717824,863.7128657611858,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,56.0,1.0,7.333333333333334,0.0,1.0,0.0,1.0,0.31814127993648944,4.0,36.0,0.0,4.0,0.0,-7.333333333333334,0.0,0.0,1390.0115482717824,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,7.2717669963836675,0.4772460093667536,0.24974600936675362,1,0,0.9504761904761905,1,0.316745
2020,16,2020_16_TB_DET,DET,TB,0.2725,-10.080145645141602,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,DET,TB,7.0,47.0,-40.0,0.0,0,0.07425625,29.9198543548584,29.919854354858398,895.197684615939,-0.3181412799364894,False,DET,TB,0.0,70.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,1.0,1,1,0,1597.9543819001638,992.9225122356867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,6.333333333333333,1.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,1.0,-4.333333333333333,0.0,0.0,0.0,0.0,1597.9543819001638,0.22749999999999998,0.545,0.9819753849423488,10.080145645141602,0.6169157468312608,0.38941574683126084,1,0,1.0,1,0.316745
2020,16,2020_16_ATL_KC,KC,ATL,0.7275,0.6720904290676117,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,KC,ATL,17.0,14.0,3.0,1.0,1,0.0742562499999999,-2.3279095709323885,2.3279095709323885,5.419162970438617,-0.3181412799364894,False,KC,ATL,12.0,33.0,,8.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.6666666666666666,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,1076.3763688242666,668.8290606727033,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,12.0,33.0,1.0,5.0,0.0,0.0,1.0,0.0,0.31814127993648944,27.0,324.0,0.0,4.0,0.0,-5.0,0.0,0.0,1076.3763688242666,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,0.6720904290676117,0.04796961430011561,0.17953038569988444,0,1,0.012548299676545156,0,0.316745
2020,16,2020_16_TEN_GB,GB,TEN,0.7275,9.47830514907837,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,GB,TEN,40.0,14.0,26.0,1.0,1,0.0742562499999999,-16.52169485092163,16.52169485092163,272.9664007469703,-0.3181412799364894,False,GB,TEN,13.0,23.0,,15.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,8.0,7.0,0.0,0.0,0,0,0,933.188405934861,579.8562129841505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,13.0,23.0,1.0,10.0,0.0,0.0,0.0,1.0,0.31814127993648944,37.0,481.0,0.0,-2.0,0.0,-10.0,1.0,1.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,9.47830514907837,0.5895798398242517,0.3620798398242516,1,0,1.0,1,0.316745
2020,16,2020_16_CIN_HOU,HOU,CIN,0.2725,-2.3714412212371827,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,HOU,CIN,31.0,37.0,-6.0,0.0,0,0.07425625,3.628558778762817,3.6285587787628173,13.166438810936707,-0.3181412799364894,False,HOU,CIN,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,6.0,0.0,0.0,1,1,0,1444.9923912572613,897.8763671479157,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,4.666666666666667,1.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-4.666666666666667,1.0,1.0,1444.9923912572613,0.0,1444.9923912572613,0.22749999999999998,0.545,0.9819753849423488,2.3714412212371827,0.16778697630976053,0.05971302369023945,0,1,0.03883908206488852,0,0.316745
2020,16,2020_16_CLE_NYJ,NYJ,CLE,0.7275,2.0428253531455995,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,NYJ,CLE,23.0,16.0,7.0,1.0,1,0.0742562499999999,-4.9571746468544005,4.9571746468544005,24.57358047941605,-0.3181412799364894,False,NYJ,CLE,12.0,36.0,,5.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,0,0,0,642.7551645894953,399.3894193761393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,36.0,1.0,4.0,0.0,1.0,0.0,1.0,0.31814127993648944,24.0,288.0,0.0,7.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,2.0428253531455995,0.14488924980375528,0.08261075019624475,0,1,0.007670250896057348,0,0.316745
2020,16,2020_16_NYG_BAL,BAL,NYG,0.7275,5.38495683670044,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,BAL,NYG,27.0,13.0,14.0,1.0,1,0.0742562499999999,-8.61504316329956,8.61504316329956,74.2189687055145,-0.3181412799364894,False,BAL,NYG,10.0,38.0,,3.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,276.0395154896082,171.52294977929336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,10.0,38.0,1.0,6.666666666666666,0.0,0.0,0.0,1.0,0.31814127993648944,22.0,220.0,0.0,7.0,1.0,-4.666666666666666,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,5.38495683670044,0.3667300498412843,0.1392300498412843,0,1,0.4409746015729058,1,0.316745
2020,16,2020_16_IND_PIT,PIT,IND,0.7275,1.7045946240425112,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,PIT,IND,28.0,24.0,4.0,1.0,1,0.0742562499999999,-2.295405375957489,2.295405375957489,5.268885839974541,-0.3181412799364894,False,PIT,IND,11.0,33.0,,6.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,7.0,0.0,0.0,0,0,1,528.3354031240373,328.2922977745862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,33.0,1.0,2.0,1.0,0.0,1.0,0.0,0.31814127993648944,27.0,297.0,0.0,5.0,0.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,1.7045946240425112,0.12115863593012785,0.10634136406987219,0,1,0.012548299676545156,0,0.316745
2020,16,2020_16_LA_SEA,SEA,LA,0.7275,3.2874972581863404,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,SEA,LA,20.0,9.0,11.0,1.0,1,0.0742562499999999,-7.71250274181366,7.71250274181366,59.48269854248322,-0.3181412799364894,False,SEA,LA,9.0,41.0,,2.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.6666666666666665,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,41.0,1.0,3.0,0.0,0.0,1.0,0.0,0.31814127993648944,19.0,171.0,0.0,7.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,3.2874972581863404,0.2305982585382572,0.0030982585382571537,0,1,0.03364878364878365,0,0.316745
2020,16,2020_16_SF_ARI,ARI,SF,0.2725,-2.345574474334717,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,ARI,SF,12.0,20.0,-8.0,0.0,0,0.07425625,5.654425525665284,5.654425525665284,31.97252802529512,-0.3181412799364894,False,ARI,SF,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,0.0,1.0,1,1,0,978.3858210191008,607.9405759924597,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,7.0,1.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,1.0,-5.0,0.0,0.0,978.3858210191008,0.0,978.3858210191008,0.22749999999999998,0.545,0.9819753849423488,2.345574474334717,0.16599081195076212,0.061509188049237856,0,1,0.028962148962148958,0,0.316745
2020,16,2020_16_MIA_LV,LV,MIA,0.3316767305135727,-0.5125064283609391,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,LV,MIA,25.0,26.0,-1.0,0.0,0,0.1100094535641731,0.4874935716390609,0.48749357163906093,0.2376499823894082,-0.4029832861479983,False,LV,MIA,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,9.0,6.0,0.0,0.0,1,1,0,3493.219293487807,2170.585165613812,0.0,-3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,11.333333333333332,1.0,0.0,1.0,0.0,0.40298328614799833,10.0,0.0,0.0,0.0,0.0,-11.333333333333332,3.0,3.0,10479.657880463421,0.0,3493.219293487807,0.16832326948642728,0.6633534610271454,0.7006112015469997,0.5125064283609391,0.03659125796941652,0.13173201151701075,0,1,0.3076711561917261,0,0.316745
2020,16,2020_16_PHI_DAL,DAL,PHI,0.7275,5.757120656967164,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,DAL,PHI,37.0,17.0,20.0,1.0,1,0.0742562499999999,-14.242879343032836,14.242879343032836,202.8596119801915,-0.3181412799364894,False,DAL,PHI,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,1,0,0,2112.2733926656533,1312.5054302740498,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,3.666666666666667,0.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-3.666666666666667,0.0,0.0,2112.2733926656533,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,5.757120656967164,0.38951054101218724,0.1620105410121872,1,0,0.4409746015729058,1,0.316745
2020,16,2020_16_MIN_NO,NO,MIN,0.7275,5.162182331085205,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,NO,MIN,52.0,33.0,19.0,1.0,1,0.0742562499999999,-13.837817668914797,13.837817668914795,191.4851978381305,-0.3181412799364894,False,NO,MIN,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,1,1,1,1693.515281164694,1052.301283772587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,2.0,1.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,3387.030562329388,0.22750000000000004,0.5449999999999999,0.981975384942349,5.162182331085205,0.3528780017227838,0.12537800172278374,1,0,0.3820998489254495,1,0.316745
2020,16,2020_16_DEN_LAC,LAC,DEN,0.7275,0.9926589012145997,w16_predictions_history_2020.csv,2026-09-19 18:14:17.485255+00:00,LAC,DEN,19.0,16.0,3.0,1.0,1,0.0742562499999999,-2.007341098785401,2.0073410987854006,4.029418286872979,-0.3181412799364894,False,LAC,DEN,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.3333333333333335,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,10.0,8.0,0.0,0.0,1,1,0,1346.7017716684152,836.8014265633748,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,6.0,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-6.0,2.0,2.0,1346.7017716684152,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,0.9926589012145997,0.07078562426328956,0.1567143757367105,0,1,0.012548299676545156,0,0.316745
2020,17,2020_17_NYJ_NE,NE,NYJ,0.7275,4.751464128494263,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,NE,NYJ,28.0,14.0,14.0,1.0,1,0.0742562499999999,-9.248535871505736,9.248535871505737,85.53541576652839,-0.3181412799364894,False,NE,NYJ,14.0,29.0,,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,16.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,7.0,0.0,0.0,0,0,0,273.87684413964047,170.17912851989254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,14.0,29.0,1.0,17.333333333333332,1.0,0.0,0.0,1.0,0.31814127993648944,31.0,434.0,0.0,9.0,0.0,-17.333333333333332,-1.0,-1.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,4.751464128494263,0.3269329667217921,0.09943296672179208,0,1,0.26201289288640395,0,0.316745
2020,17,2020_17_NO_CAR,CAR,NO,0.2725,-6.874626541137696,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,CAR,NO,7.0,33.0,-26.0,0.0,0,0.07425625,19.125373458862303,19.125373458862306,365.7799099409547,-0.3181412799364894,False,CAR,NO,9.0,41.0,,2.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.3333333333333335,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,7.0,9.0,0.0,0.0,0,0,1,1043.9477915361492,648.6788831746086,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,9.0,41.0,1.0,4.0,0.0,0.0,1.0,0.0,0.31814127993648944,19.0,171.0,0.0,7.0,0.0,-4.0,-2.0,-2.0,1043.9477915361492,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,6.874626541137696,0.4550452463492456,0.2275452463492456,1,0,0.9504761904761905,1,0.316745
2020,17,2020_17_MIN_DET,DET,MIN,0.4332508146762848,-0.6164329290390015,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,DET,MIN,35.0,37.0,-2.0,0.0,0,0.1877062684176644,1.3835670709609986,1.3835670709609986,1.914257839847597,-0.5678384270481737,False,DET,MIN,0.0,70.0,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.3333333333333335,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,8.0,9.0,0.0,1.0,1,1,1,871.5898329172895,541.5806460696491,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,6.666666666666667,0.0,1.0,1.0,0.0,0.5678384270481737,10.0,0.0,0.0,0.0,1.0,-4.666666666666667,-1.0,-1.0,871.5898329172895,0.0,0.0,0.06674918532371521,0.8665016293525696,0.2686000429562078,0.6164329290390015,0.04400249097503817,0.022746694348677043,0,1,0.4511786832055589,1,0.316745
2020,17,2020_17_WAS_PHI,PHI,WAS,0.2998112753033638,-0.8264008641242981,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,PHI,WAS,14.0,20.0,-6.0,0.0,0,0.0898868007990294,5.173599135875702,5.173599135875702,26.766128018733813,-0.3564053735666099,False,PHI,WAS,11.0,34.0,,10.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.3333333333333333,2.6666666666666665,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,182.89590253639992,113.64620985494535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,11.0,34.0,1.0,5.666666666666666,0.0,0.0,0.0,1.0,0.35640537356660995,26.0,286.0,0.0,1.0,1.0,-3.666666666666666,0.0,0.0,0.0,0.0,0.0,0.20018872469663618,0.5996225506067276,0.8481967110367551,0.8264008641242981,0.0589601691848832,0.14122855551175298,1,0,0.25176926054974835,0,0.316745
2020,17,2020_17_LV_DEN,DEN,LV,0.7092776626348496,0.5651012837886811,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,DEN,LV,31.0,32.0,-1.0,0.0,1,0.5030748027127555,1.565101283788681,1.565101283788681,2.4495420285169778,-1.2353866344479445,True,DEN,LV,8.0,30.0,,10.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.3333333333333335,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0,0.0,0.0,0,0,1,978.8951704373621,608.2570709498342,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,8.0,30.0,1.0,8.0,0.0,0.0,1.0,0.0,1.2353866344479443,30.0,240.0,0.0,-2.0,0.0,-8.0,-1.0,-1.0,978.8951704373621,0.0,0.0,0.2092776626348496,0.5814446747303008,0.891878431051709,0.5651012837886811,0.04034247002654227,0.16893519260830733,0,1,0.18828248806297584,0,0.316745
2020,17,2020_17_LAC_KC,KC,LAC,0.2725,-5.036078596115113,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,KC,LAC,21.0,38.0,-17.0,0.0,0,0.07425625,11.963921403884887,11.963921403884887,143.13541535833494,-0.3181412799364894,False,KC,LAC,12.0,28.0,,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,1,2199.118387404246,1366.4683914997636,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,28.0,1.0,3.6666666666666665,0.0,0.0,1.0,0.0,0.31814127993648944,32.0,384.0,0.0,6.0,0.0,-3.6666666666666665,0.0,0.0,4398.236774808492,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,5.036078596115113,0.3449672903202648,0.11746729032026482,1,0,0.34932127439503574,1,0.316745
2020,17,2020_17_GB_CHI,CHI,GB,0.2725,-7.503703832626344,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,CHI,GB,16.0,35.0,-19.0,0.0,0,0.07425625,11.496296167373655,11.496296167373657,132.16482556797024,-0.3181412799364894,False,CHI,GB,12.0,25.0,,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0,0,0,295.6568731907761,183.71260695142573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,12.0,25.0,1.0,14.333333333333334,0.0,0.0,0.0,1.0,0.31814127993648944,35.0,420.0,0.0,5.0,0.0,-14.333333333333334,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,7.503703832626344,0.48993807219499497,0.262438072194995,1,0,0.893471359558316,1,0.316745
2020,17,2020_17_TEN_HOU,HOU,TEN,0.2725,-1.046742641925812,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,HOU,TEN,38.0,41.0,-3.0,0.0,0,0.07425625,1.953257358074188,1.953257358074188,3.815214306870957,-0.3181412799364894,False,HOU,TEN,0.0,70.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,0.0,1.0,1,1,0,1080.6227627179926,671.4676466928418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,3.333333333333333,0.0,1.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,0.0,-3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.22749999999999998,0.545,0.9819753849423488,1.046742641925812,0.0746283220956329,0.15287167790436706,0,1,0.007670250896057348,0,0.316745
2020,17,2020_17_ARI_LA,LA,ARI,0.7275,3.102807950973511,w17_predictions_history_2020.csv,2026-09-19 18:14:17.488798+00:00,LA,ARI,18.0,7.0,11.0,1.0,1,0.0742562499999999,-7.897192049026489,7.897192049026489,62.3656422592072,-0.3181412799364894,False,LA,ARI,0.0,70.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,7.0,8.0,0.0,0.0,1,1,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,70.0,1.0,5.333333333333333,0.0,0.0,1.0,0.0,0.31814127993648944,10.0,0.0,0.0,0.0,1.0,-3.333333333333333,-1.0,-1.0,0.0,0.0,0.0,0.22750000000000004,0.5449999999999999,0.981975384942349,3.102807950973511,0.2180702777806542,0.009429722219345849,0,1,0.02044844044844045,0,0.316745
