feature,model_importance,permutation_importance,permutation_std
rushing_rush1stpct_diff,0.003114031,0.003272727272727294,0.0013606026860996238
sched_consecutive_away_prev_diff,0.0030785743,0.003272727272727294,0.0017814470856605048
sched_implied_prob_delta_diff,0.0030354657,0.003272727272727294,0.002909090909090928
receiving_rec1stpct_diff,0.0029614265,0.003272727272727294,0.0013606026860996238
rushing_td_diff,0.0027127787,0.003272727272727294,0.0007272727272727319
downs_3rdatt_diff,0.002637133,0.003272727272727294,0.0021203461435801226
passing_yds_per_att_diff,0.0026305998,0.003272727272727294,0.002909090909090928
sched_days_since_last_game_rolling3_diff,0.0026088567,0.003272727272727294,0.0024120907566221247
scoring_rectd_diff,0.0025725376,0.003272727272727294,0.002120346143580123
downs_rec1stpct_diff,0.0024743753,0.003272727272727294,0.0017814470856605045
sched_implied_prob_pct_change_diff,0.002527134,0.0032727272727272718,0.0031281182789245706
roster_yahoo_id_diff,0.0058654766,0.002909090909090928,0.001454545454545464
sched_prev_is_away_rolling3_diff,0.0040874393,0.002909090909090928,0.0027212053721992475
inj_questionable_diff,0.004044038,0.002909090909090928,0.0008907235428302523
sched_spread_close_pct_change_diff,0.003501086,0.002909090909090928,0.001854188914033752
snaps_defense_snaps_delta_diff,0.003284602,0.002909090909090928,0.001454545454545464
sched_rest_days_prev_diff,0.003260897,0.002909090909090928,0.0008907235428302523
sched_days_since_last_game_delta_diff,0.002934961,0.002909090909090928,0.0024663018120455677
inj_out_delta_diff,0.0029080564,0.002909090909090928,0.0018541889140337518
rush_plays_proxy_diff,0.0028916732,0.002909090909090928,0.0027212053721992475
altitude_ft_diff,0.0025487097,0.002909090909090928,0.0021818181818181958
sched_rest_days_rolling3_diff,0.0024165288,0.002909090909090928,0.001454545454545464
receiving_lng_diff,0.0027630564,0.0029090909090909054,0.004393834899488932
snaps_offense_pct_pct_change_diff,0.0055180737,0.0025454545454545617,0.001854188914033752
snaps_offense_snaps_delta_diff,0.0051543647,0.0025454545454545617,0.0008907235428302523
sched_days_since_last_game_prev_diff,0.0035804186,0.0025454545454545617,0.0018541889140337518
inj_qb_out_rolling3_diff,0.0033002298,0.0025454545454545617,0.0008907235428302523
snaps_defense_pct_diff,0.0032771488,0.0025454545454545617,0.0018541889140337518
passing_40+_diff,0.0032770222,0.0025454545454545617,0.001454545454545464
sched_spread_close_prev_diff,0.0031425927,0.0025454545454545617,0.001454545454545464
inj_listed_total_pct_change_diff,0.0031063193,0.0025454545454545617,0.003916483496097847
inj_out_rolling3_diff,0.0028510476,0.0025454545454545617,0.0027212053721992475
sched_implied_prob_prev_diff,0.0025236441,0.0025454545454545617,0.0024663018120455677
receiving_rec1st_diff,0.0020084367,0.0025454545454545617,0.0024663018120455677
roster_years_exp_pct_change_diff,0.0064013996,0.0021818181818181958,0.0007272727272727319
epa_per_play_allowed_diff,0.0049738004,0.0021818181818181958,0.0026721706284907566
inj_practice_limited_prev_diff,0.004656272,0.0021818181818181958,0.002120346143580123
inj_qb_questionable_delta_diff,0.0045989705,0.0021818181818181958,0.002120346143580123
snaps_defense_snaps_prev_diff,0.004296494,0.0021818181818181958,0.0013606026860996238
roster_years_exp_rolling3_diff,0.0041222223,0.0021818181818181958,0.0024120907566221247
rushing_att_diff,0.0036913424,0.0021818181818181958,0.0024120907566221247
scoring_rshtd_diff,0.0036586218,0.0021818181818181958,0.0017814470856605045
roster_entry_year_diff,0.0036072151,0.0021818181818181958,0.0017814470856605048
receiving_40+_diff,0.0035238867,0.0021818181818181958,0.0017814470856605045
pass_plays_proxy_diff,0.0032308148,0.0021818181818181958,0.0038825739098295926
sched_spread_close_delta_diff,0.0032276087,0.0021818181818181958,0.0013606026860996238
inj_practice_full_rolling3_diff,0.003019136,0.0021818181818181958,0.0037083778280675036
inj_practice_limited_diff,0.0029795526,0.0021818181818181958,0.0013606026860996238
inj_questionable_prev_diff,0.0026150837,0.0021818181818181958,0.0017814470856605048
sched_total_line_rolling3_diff,0.003210073,0.0021818181818181737,0.006443652780607048
roster_years_exp_prev_diff,0.020487709,0.0018181818181818299,0.0011499191491521454
roster_jersey_number_prev_diff,0.0045867846,0.0018181818181818299,0.0
roster_pff_id_rolling3_diff,0.004448929,0.0018181818181818299,0.0
receiving_recfum_diff,0.004407299,0.0018181818181818299,0.003449757447456436
sched_is_home_prev_diff,0.0041688066,0.0018181818181818299,0.0
snaps_offense_snaps_diff,0.0040219626,0.0018181818181818299,0.0011499191491521454
roster_pff_id_diff,0.0037582966,0.0018181818181818299,0.0
passing_lng_diff,0.0037520393,0.0018181818181818299,0.0025712973861329166
